"","WaterBody","DateTime","yyyy","mm","dd","doy","hh","Temp","Salinity","CO2","DO","pH"
"13666","CB",2017-09-03 02:00:00,2017,9,2,245,22,14.7641,29.9817133770814,624.2,310.302734375,NA
"13667","CB",2017-09-03 03:00:00,2017,9,2,245,23,14.716,30.0255672858379,654.6,304.6875,NA
"13668","CB",2017-09-03 04:00:00,2017,9,3,246,0,14.5808,30.2329083644724,688.4,299.560546875,NA
"13669","CB",2017-09-03 05:00:00,2017,9,3,246,1,14.761,30.1349947832996,702.4,310.6689453125,NA
"13670","CB",2017-09-03 06:00:00,2017,9,3,246,2,14.4372,30.0749059830436,700.6,293.3349609375,NA
"13671","CB",2017-09-03 07:00:00,2017,9,3,246,3,14.0237,30.0473093880264,735.5,291.015625,NA
"13672","CB",2017-09-03 08:00:00,2017,9,3,246,4,14.1105,30.1470938378832,752.9,295.5322265625,NA
"13673","CB",2017-09-03 09:00:00,2017,9,3,246,5,14.2355,30.2350532732822,765.4,297.119140625,NA
"13674","CB",2017-09-03 10:00:00,2017,9,3,246,6,15.174,28.7876829186001,683.1,305.0537109375,NA
"13675","CB",2017-09-03 11:00:00,2017,9,3,246,7,15.2829,28.7804348630628,700.9,300.1708984375,NA
"13676","CB",2017-09-03 12:00:00,2017,9,3,246,8,15.1172,29.3480332727446,698.4,298.7060546875,NA
"13677","CB",2017-09-03 13:00:00,2017,9,3,246,9,15.0424,29.5087427875366,706,299.9267578125,NA
"13678","CB",2017-09-03 14:00:00,2017,9,3,246,10,14.732,29.6885805793684,698.9,297.2412109375,NA
"13679","CB",2017-09-03 15:00:00,2017,9,3,246,11,14.7705,29.8040875299057,700.6,300.4150390625,NA
"13680","CB",2017-09-03 16:00:00,2017,9,3,246,12,14.7932,30.0020928835582,735.4,294.3115234375,NA
"13681","CB",2017-09-03 17:00:00,2017,9,3,246,13,14.6409,30.0284027234543,738.4,294.677734375,NA
"13682","CB",2017-09-03 18:00:00,2017,9,3,246,14,14.6153,30.0485304206233,758.4,296.7529296875,NA
"13683","CB",2017-09-03 19:00:00,2017,9,3,246,15,14.4709,30.0561974614358,749.4,298.583984375,NA
"13684","CB",2017-09-03 20:00:00,2017,9,3,246,16,14.2259,30.2006709470232,737.2,294.0673828125,NA
"13685","CB",2017-09-03 21:00:00,2017,9,3,246,17,14.3055,30.2522291212104,713.8,295.0439453125,NA
"13686","CB",2017-09-03 22:00:00,2017,9,3,246,18,14.7572,30.1107393715086,702.3,314.208984375,NA
"13687","CB",2017-09-03 23:00:00,2017,9,3,246,19,14.6651,30.1124093948861,655.8,321.77734375,NA
"13688","CB",2017-09-04 00:00:00,2017,9,3,246,20,14.8915,29.9867982934372,628.5,329.58984375,NA
"13689","CB",2017-09-04 01:00:00,2017,9,3,246,21,14.7811,29.9275947382947,593.9,330.6884765625,NA
"13690","CB",2017-09-04 02:00:00,2017,9,3,246,22,14.7959,29.8933970776838,584.6,328.2470703125,NA
"13691","CB",2017-09-04 03:00:00,2017,9,3,246,23,14.802,29.9181000042288,614.2,307.7392578125,NA
"13692","CB",2017-09-04 04:00:00,2017,9,4,247,0,14.7537,29.9187737076394,626.3,310.6689453125,NA
"13693","CB",2017-09-04 05:00:00,2017,9,4,247,1,14.3682,30.1925068824602,628,314.3310546875,NA
"13694","CB",2017-09-04 06:00:00,2017,9,4,247,2,14.3518,30.1781121601986,637.9,309.326171875,NA
"13695","CB",2017-09-04 07:00:00,2017,9,4,247,3,14.2462,30.2267782559238,645.8,304.19921875,NA
"13696","CB",2017-09-04 08:00:00,2017,9,4,247,4,14.3184,30.199075722912,667.4,307.7392578125,NA
"13697","CB",2017-09-04 09:00:00,2017,9,4,247,5,14.3901,30.1414169649159,707.2,303.8330078125,NA
"13698","CB",2017-09-04 10:00:00,2017,9,4,247,6,14.3969,30.1178522713116,722.3,308.4716796875,NA
"13699","CB",2017-09-04 11:00:00,2017,9,4,247,7,14.6568,29.8481681262643,727.3,299.8046875,NA
"13700","CB",2017-09-04 12:00:00,2017,9,4,247,8,14.7462,29.6231265745835,719,301.26953125,NA
"13701","CB",2017-09-04 13:00:00,2017,9,4,247,9,14.7196,29.6322397778289,736.1,296.7529296875,NA
"13702","CB",2017-09-04 14:00:00,2017,9,4,247,10,14.6002,29.6587331392371,741.1,293.45703125,NA
"13703","CB",2017-09-04 15:00:00,2017,9,4,247,11,14.6518,29.8909101698955,715.7,299.072265625,NA
"13704","CB",2017-09-04 16:00:00,2017,9,4,247,12,14.674,29.7880248812165,733.5,293.3349609375,NA
"13705","CB",2017-09-04 17:00:00,2017,9,4,247,13,14.5995,29.9106069825114,730.5,300.6591796875,NA
"13706","CB",2017-09-04 18:00:00,2017,9,4,247,14,14.4025,30.0824748861581,690.4,302.734375,NA
"13707","CB",2017-09-04 19:00:00,2017,9,4,247,15,14.4141,30.0997897977877,694.8,302.734375,NA
"13708","CB",2017-09-04 20:00:00,2017,9,4,247,16,14.2349,30.248061238093,680.3,296.630859375,NA
"13709","CB",2017-09-04 21:00:00,2017,9,4,247,17,14.2277,30.2606022146837,679.2,300.537109375,NA
"13710","CB",2017-09-04 22:00:00,2017,9,4,247,18,14.5764,30.1183438554623,657.2,315.185546875,NA
"13711","CB",2017-09-04 23:00:00,2017,9,4,247,19,14.6428,30.1178830107831,640.4,325.3173828125,NA
"13712","CB",2017-09-05 00:00:00,2017,9,4,247,20,15.2581,29.8701582382436,612.6,337.158203125,NA
"13713","CB",2017-09-05 01:00:00,2017,9,4,247,21,15.2615,29.830438515769,590.1,336.181640625,NA
"13714","CB",2017-09-05 02:00:00,2017,9,4,247,22,15.0609,29.8737612615638,NA,320.9228515625,NA
"13715","CB",2017-09-05 03:00:00,2017,9,4,247,23,14.3914,30.0300277626734,593.5,312.1337890625,NA
"13716","CB",2017-09-05 04:00:00,2017,9,5,248,0,14.6992,30.0842489716639,637.9,310.546875,NA
"13717","CB",2017-09-05 05:00:00,2017,9,5,248,1,14.5673,30.0566366311795,667.4,306.884765625,NA
"13718","CB",2017-09-05 06:00:00,2017,9,5,248,2,14.2004,30.1705106505931,668.5,307.0068359375,NA
"13719","CB",2017-09-05 07:00:00,2017,9,5,248,3,14.2724,30.267223543063,667.1,306.7626953125,NA
"13720","CB",2017-09-05 08:00:00,2017,9,5,248,4,13.986,30.2739439216369,678.5,304.0771484375,NA
"13721","CB",2017-09-05 09:00:00,2017,9,5,248,5,13.7748,30.3457878588726,690.6,305.17578125,NA
"13722","CB",2017-09-05 10:00:00,2017,9,5,248,6,13.9441,30.3591562418131,699,301.26953125,NA
"13723","CB",2017-09-05 11:00:00,2017,9,5,248,7,14.0917,30.3753913792571,738.2,305.7861328125,NA
"13724","CB",2017-09-05 12:00:00,2017,9,5,248,8,14.2763,30.3147452722986,744.9,300.9033203125,NA
"13725","CB",2017-09-05 13:00:00,2017,9,5,248,9,14.5112,30.3095219267368,724,305.419921875,NA
"13726","CB",2017-09-05 14:00:00,2017,9,5,248,10,14.7098,30.1093888975889,692.1,304.5654296875,NA
"13727","CB",2017-09-05 15:00:00,2017,9,5,248,11,14.4796,30.1298236129623,726.2,297.8515625,NA
"13728","CB",2017-09-05 16:00:00,2017,9,5,248,12,14.4433,30.1323543400412,707.9,302.1240234375,NA
"13729","CB",2017-09-05 17:00:00,2017,9,5,248,13,14.2793,30.1835894400066,720.9,302.24609375,NA
"13730","CB",2017-09-05 18:00:00,2017,9,5,248,14,14.3169,30.2825940442909,708.3,301.3916015625,NA
"13731","CB",2017-09-05 19:00:00,2017,9,5,248,15,14.1512,30.3379759304669,705.3,303.3447265625,NA
"13732","CB",2017-09-05 20:00:00,2017,9,5,248,16,14.0357,30.3535073271158,705,299.31640625,NA
"13733","CB",2017-09-05 21:00:00,2017,9,5,248,17,13.7726,30.4652377908514,690.7,298.095703125,NA
"13734","CB",2017-09-05 22:00:00,2017,9,5,248,18,13.8108,30.3729705045869,687.8,299.9267578125,NA
"13735","CB",2017-09-05 23:00:00,2017,9,5,248,19,14.1183,30.4051408083204,686.8,312.1337890625,NA
"13736","CB",2017-09-06 00:00:00,2017,9,5,248,20,14.3961,30.4064763332847,665.2,321.044921875,NA
"13737","CB",2017-09-06 01:00:00,2017,9,5,248,21,15.0004,30.3166248447172,632.7,326.2939453125,NA
"13738","CB",2017-09-06 02:00:00,2017,9,5,248,22,15.0641,30.2732093464644,616.8,330.6884765625,NA
"13739","CB",2017-09-06 03:00:00,2017,9,5,248,23,14.5616,30.4031293383682,646.6,320.556640625,NA
"13740","CB",2017-09-06 04:00:00,2017,9,6,249,0,13.9936,30.3352296382302,630.5,305.5419921875,NA
"13741","CB",2017-09-06 05:00:00,2017,9,6,249,1,13.9777,30.4525684810953,662.2,309.326171875,NA
"13742","CB",2017-09-06 06:00:00,2017,9,6,249,2,13.9857,30.4711214207838,663.4,305.0537109375,NA
"13743","CB",2017-09-06 07:00:00,2017,9,6,249,3,13.8648,30.4930797311779,673.7,303.1005859375,NA
"13744","CB",2017-09-06 08:00:00,2017,9,6,249,4,13.7859,30.5571566262963,687.9,301.025390625,NA
"13745","CB",2017-09-06 09:00:00,2017,9,6,249,5,13.5386,30.5675565013926,676.1,299.6826171875,NA
"13746","CB",2017-09-06 10:00:00,2017,9,6,249,6,13.4722,30.5969990239092,696.3,295.654296875,NA
"13747","CB",2017-09-06 11:00:00,2017,9,6,249,7,13.757,30.5576373274113,699.1,295.5322265625,NA
"13748","CB",2017-09-06 12:00:00,2017,9,6,249,8,13.7813,30.5288270682673,728.6,298.828125,NA
"13749","CB",2017-09-06 13:00:00,2017,9,6,249,9,15.1435,29.2907758453534,659.9,296.5087890625,NA
"13750","CB",2017-09-06 14:00:00,2017,9,6,249,10,15.2893,29.3134750644114,662.4,296.2646484375,NA
"13751","CB",2017-09-06 15:00:00,2017,9,6,249,11,14.8003,29.6377838150036,668.9,294.677734375,NA
"13752","CB",2017-09-06 16:00:00,2017,9,6,249,12,14.4967,29.9704517050165,688.7,295.2880859375,NA
"13753","CB",2017-09-06 17:00:00,2017,9,6,249,13,14.6004,30.1129943750732,701.5,290.52734375,NA
"13754","CB",2017-09-06 18:00:00,2017,9,6,249,14,14.6364,29.999135530541,701.2,301.7578125,NA
"13755","CB",2017-09-06 19:00:00,2017,9,6,249,15,14.1086,30.1593261586459,718.8,295.0439453125,NA
"13756","CB",2017-09-06 20:00:00,2017,9,6,249,16,13.7391,30.4767598497057,699.3,296.0205078125,NA
"13757","CB",2017-09-06 21:00:00,2017,9,6,249,17,13.5367,30.5760095438325,698.4,292.236328125,NA
"13758","CB",2017-09-06 22:00:00,2017,9,6,249,18,13.815,30.4956152407066,703.4,298.33984375,NA
"13759","CB",2017-09-06 23:00:00,2017,9,6,249,19,14.5971,30.0476499057417,651.1,308.9599609375,NA
"13760","CB",2017-09-07 00:00:00,2017,9,6,249,20,15.308,29.2754300374875,641,326.0498046875,NA
"13761","CB",2017-09-07 01:00:00,2017,9,6,249,21,15.4305,29.0158848625564,609.6,328.2470703125,NA
"13762","CB",2017-09-07 02:00:00,2017,9,6,249,22,15.3083,28.8757746485116,609.4,319.580078125,NA
"13763","CB",2017-09-07 03:00:00,2017,9,6,249,23,15.0726,28.9324683269464,623.1,304.19921875,NA
"13764","CB",2017-09-07 04:00:00,2017,9,7,250,0,14.6859,29.3666589377025,684.7,297.36328125,NA
"13765","CB",2017-09-07 05:00:00,2017,9,7,250,1,15.2413,29.4552145445564,671.9,310.9130859375,NA
"13766","CB",2017-09-07 06:00:00,2017,9,7,250,2,14.6937,29.5334249023798,685.1,300.6591796875,NA
"13767","CB",2017-09-07 07:00:00,2017,9,7,250,3,14.4731,29.6134954954538,710.6,296.7529296875,NA
"13768","CB",2017-09-07 08:00:00,2017,9,7,250,4,14.242,29.9294957678187,715.7,300.048828125,NA
"13769","CB",2017-09-07 09:00:00,2017,9,7,250,5,14.0631,30.029191429717,728.7,291.1376953125,NA
"13770","CB",2017-09-07 10:00:00,2017,9,7,250,6,14.3734,30.0170136615032,767,295.654296875,NA
"13771","CB",2017-09-07 11:00:00,2017,9,7,250,7,14.541,29.879705382077,779.1,292.6025390625,NA
"13772","CB",2017-09-07 12:00:00,2017,9,7,250,8,15.0598,28.0542813514685,691.9,295.5322265625,NA
"13773","CB",2017-09-07 13:00:00,2017,9,7,250,9,14.839,28.9189709918035,714.1,296.5087890625,NA
"13774","CB",2017-09-07 14:00:00,2017,9,7,250,10,15,28.5059124402393,689.3,291.50390625,NA
"13775","CB",2017-09-07 15:00:00,2017,9,7,250,11,14.937,28.6003807802953,726.8,289.1845703125,NA
"13776","CB",2017-09-07 16:00:00,2017,9,7,250,12,14.7455,29.0751640153989,718.4,290.283203125,NA
"13777","CB",2017-09-07 17:00:00,2017,9,7,250,13,14.6039,29.3265506435992,715.2,296.7529296875,NA
"13778","CB",2017-09-07 18:00:00,2017,9,7,250,14,14.5643,29.6556384236219,723.8,293.212890625,NA
"13779","CB",2017-09-07 19:00:00,2017,9,7,250,15,14.2235,30.0391370086721,723.8,294.43359375,NA
"13780","CB",2017-09-07 20:00:00,2017,9,7,250,16,13.8323,30.1847576094575,693.3,298.9501953125,NA
"13781","CB",2017-09-07 21:00:00,2017,9,7,250,17,13.7716,30.2663875683739,703.7,295.7763671875,NA
"13782","CB",2017-09-07 22:00:00,2017,9,7,250,18,13.43,30.3310330271784,696.1,295.166015625,NA
"13783","CB",2017-09-07 23:00:00,2017,9,7,250,19,13.7563,30.2909500306507,716.5,302.24609375,NA
"13784","CB",2017-09-08 00:00:00,2017,9,7,250,20,13.9284,30.2497267446192,693.7,310.546875,NA
"13785","CB",2017-09-08 01:00:00,2017,9,7,250,21,13.9836,30.2205440171708,680.8,314.94140625,NA
"13786","CB",2017-09-08 02:00:00,2017,9,7,250,22,15.0529,29.5823654771988,622.7,318.359375,NA
"13787","CB",2017-09-08 03:00:00,2017,9,7,250,23,15.4696,28.9057719068899,625.5,313.4765625,NA
"13788","CB",2017-09-08 04:00:00,2017,9,8,251,0,15.0869,29.1770213188563,638.6,312.6220703125,NA
"13789","CB",2017-09-08 05:00:00,2017,9,8,251,1,14.7033,29.700055131037,653.2,313.720703125,NA
"13790","CB",2017-09-08 06:00:00,2017,9,8,251,2,14.8121,29.6589616924566,686.3,305.6640625,NA
"13791","CB",2017-09-08 07:00:00,2017,9,8,251,3,14.6626,29.7414381598053,703.5,304.5654296875,NA
"13792","CB",2017-09-08 08:00:00,2017,9,8,251,4,13.9586,30.0375628537183,677.1,301.513671875,NA
"13793","CB",2017-09-08 09:00:00,2017,9,8,251,5,13.6884,30.2786388826445,688.3,299.560546875,NA
"13794","CB",2017-09-08 10:00:00,2017,9,8,251,6,13.6566,30.3678764498601,704.5,298.9501953125,NA
"13795","CB",2017-09-08 11:00:00,2017,9,8,251,7,13.5654,30.3531475025944,719.5,293.3349609375,NA
"13796","CB",2017-09-08 12:00:00,2017,9,8,251,8,13.6751,30.3912483142064,734.2,300.6591796875,NA
"13797","CB",2017-09-08 13:00:00,2017,9,8,251,9,13.7136,30.3173263600627,729.6,301.26953125,NA
"13798","CB",2017-09-08 14:00:00,2017,9,8,251,10,14.0978,29.8506570737332,670.7,295.8984375,NA
"13799","CB",2017-09-08 15:00:00,2017,9,8,251,11,14.5111,28.8182070929678,NA,293.212890625,NA
"13800","CB",2017-09-08 16:00:00,2017,9,8,251,12,14.4171,29.2047223747588,634.5,294.5556640625,NA
"13801","CB",2017-09-08 17:00:00,2017,9,8,251,13,14.191,29.7639967734789,661.9,292.96875,NA
"13802","CB",2017-09-08 18:00:00,2017,9,8,251,14,14.5481,29.5301967574116,685.2,303.1005859375,NA
"13803","CB",2017-09-08 19:00:00,2017,9,8,251,15,14.2893,29.7246509554383,700.1,301.1474609375,NA
"13804","CB",2017-09-08 20:00:00,2017,9,8,251,16,14.1684,29.921749525517,691.8,304.443359375,NA
"13805","CB",2017-09-08 21:00:00,2017,9,8,251,17,13.563,30.2831546705073,685,296.9970703125,NA
"13806","CB",2017-09-08 22:00:00,2017,9,8,251,18,13.4414,30.3529862982316,697.9,299.9267578125,NA
"13807","CB",2017-09-08 23:00:00,2017,9,8,251,19,13.606,30.3765722194228,693.1,305.419921875,NA
"13808","CB",2017-09-09 00:00:00,2017,9,8,251,20,13.6783,30.3065908691155,706.1,307.0068359375,NA
"13809","CB",2017-09-09 01:00:00,2017,9,8,251,21,13.6015,30.349983177898,702.1,305.6640625,NA
"13810","CB",2017-09-09 02:00:00,2017,9,8,251,22,13.8309,30.2716819557462,647.1,311.4013671875,NA
"13811","CB",2017-09-09 03:00:00,2017,9,8,251,23,14.7463,29.6166918600234,630.3,315.3076171875,NA
"13812","CB",2017-09-09 04:00:00,2017,9,9,252,0,14.8416,29.5325446657808,650.2,312.744140625,NA
"13813","CB",2017-09-09 05:00:00,2017,9,9,252,1,14.6555,29.4890354319132,660.6,305.419921875,NA
"13814","CB",2017-09-09 06:00:00,2017,9,9,252,2,14.4209,29.8680437451997,674,307.0068359375,NA
"13815","CB",2017-09-09 07:00:00,2017,9,9,252,3,14.4359,29.814334404504,706.3,299.6826171875,NA
"13816","CB",2017-09-09 08:00:00,2017,9,9,252,4,13.9723,29.9433420008723,692.7,304.0771484375,NA
"13817","CB",2017-09-09 09:00:00,2017,9,9,252,5,13.7792,30.193198276253,706.2,300.048828125,NA
"13818","CB",2017-09-09 10:00:00,2017,9,9,252,6,13.4818,30.2443531064598,709.5,295.166015625,NA
"13819","CB",2017-09-09 11:00:00,2017,9,9,252,7,13.3575,30.3989190330987,705.6,295.41015625,NA
"13820","CB",2017-09-09 12:00:00,2017,9,9,252,8,13.39,30.4514550222004,720.1,297.36328125,NA
"13821","CB",2017-09-09 13:00:00,2017,9,9,252,9,13.5007,30.4030657918459,719.3,298.9501953125,NA
"13822","CB",2017-09-09 14:00:00,2017,9,9,252,10,14.2612,28.9259024151126,640.1,296.875,NA
"13823","CB",2017-09-09 15:00:00,2017,9,9,252,11,14.3734,28.7205205540828,645.4,295.0439453125,NA
"13824","CB",2017-09-09 16:00:00,2017,9,9,252,12,14.4086,28.7347239798278,663.4,294.677734375,NA
"13825","CB",2017-09-09 17:00:00,2017,9,9,252,13,14.4999,29.0504961294196,672.1,295.5322265625,NA
"13826","CB",2017-09-09 18:00:00,2017,9,9,252,14,14.3008,29.3478727356271,697.1,298.828125,NA
"13827","CB",2017-09-09 19:00:00,2017,9,9,252,15,14.4055,29.4330940130106,693.7,302.734375,NA
"13828","CB",2017-09-09 20:00:00,2017,9,9,252,16,14.1943,29.5451430615611,697.9,297.8515625,NA
"13829","CB",2017-09-09 21:00:00,2017,9,9,252,17,13.912,29.9673404089846,684,296.630859375,NA
"13830","CB",2017-09-09 22:00:00,2017,9,9,252,18,13.4938,30.2594389443801,677.6,300.6591796875,NA
"13831","CB",2017-09-09 23:00:00,2017,9,9,252,19,13.3564,30.3294903920656,683.7,291.6259765625,NA
"13832","CB",2017-09-10 00:00:00,2017,9,9,252,20,14.0491,30.146687963571,682.9,314.208984375,NA
"13833","CB",2017-09-10 01:00:00,2017,9,9,252,21,15.0059,29.6626024984416,646.7,325.3173828125,NA
"13834","CB",2017-09-10 02:00:00,2017,9,9,252,22,15.1265,29.4854988114988,601.2,333.251953125,NA
"13835","CB",2017-09-10 03:00:00,2017,9,9,252,23,15.0734,29.4685171391239,616.9,334.3505859375,NA
"13836","CB",2017-09-10 04:00:00,2017,9,10,253,0,15.0998,28.7408431049898,615,313.5986328125,NA
"13837","CB",2017-09-10 05:00:00,2017,9,10,253,1,14.9788,29.1239482118085,645.5,309.9365234375,NA
"13838","CB",2017-09-10 06:00:00,2017,9,10,253,2,14.4169,29.5106393751752,672.9,304.0771484375,NA
"13839","CB",2017-09-10 07:00:00,2017,9,10,253,3,14.7667,29.4766360946204,686,312.6220703125,NA
"13840","CB",2017-09-10 08:00:00,2017,9,10,253,4,14.4034,29.616471042588,711.2,308.7158203125,NA
"13841","CB",2017-09-10 09:00:00,2017,9,10,253,5,14.0817,29.8676669357755,705.3,305.6640625,NA
"13842","CB",2017-09-10 10:00:00,2017,9,10,253,6,14.0778,30.0000772102909,709.9,306.7626953125,NA
"13843","CB",2017-09-10 11:00:00,2017,9,10,253,7,13.6606,30.0801884237756,721.2,302.490234375,NA
"13844","CB",2017-09-10 12:00:00,2017,9,10,253,8,13.5745,30.206537789448,707.1,302.8564453125,NA
"13845","CB",2017-09-10 13:00:00,2017,9,10,253,9,14.1115,30.0720992478434,699,305.6640625,NA
"13846","CB",2017-09-10 14:00:00,2017,9,10,253,10,14.1457,29.9123407164845,703.8,308.10546875,NA
"13847","CB",2017-09-10 15:00:00,2017,9,10,253,11,14.0817,29.6682444410291,664.9,305.2978515625,NA
"13848","CB",2017-09-10 16:00:00,2017,9,10,253,12,14.3453,29.0988678635607,645.2,302.490234375,NA
"13849","CB",2017-09-10 17:00:00,2017,9,10,253,13,14.3913,29.0960553243012,658.6,304.3212890625,NA
"13850","CB",2017-09-10 18:00:00,2017,9,10,253,14,14.5911,29.117853302039,668.3,310.546875,NA
"13851","CB",2017-09-10 19:00:00,2017,9,10,253,15,14.2281,29.5548308105418,681.7,297.2412109375,NA
"13852","CB",2017-09-10 20:00:00,2017,9,10,253,16,14.5526,29.4106428990984,683.3,302.734375,NA
"13853","CB",2017-09-10 21:00:00,2017,9,10,253,17,14.4176,29.509565684755,697.1,316.7724609375,NA
"13854","CB",2017-09-10 22:00:00,2017,9,10,253,18,14.0547,29.9491622493128,679.7,307.12890625,NA
"13855","CB",2017-09-10 23:00:00,2017,9,10,253,19,13.6413,30.0044328645197,671.3,308.4716796875,NA
"13856","CB",2017-09-11 00:00:00,2017,9,10,253,20,13.854,30.1211805616299,677.9,309.4482421875,NA
"13857","CB",2017-09-11 01:00:00,2017,9,10,253,21,15.108,29.7163408254048,659.8,335.0830078125,NA
"13858","CB",2017-09-11 02:00:00,2017,9,10,253,22,14.943,29.7887632949234,659.3,333.1298828125,NA
"13859","CB",2017-09-11 03:00:00,2017,9,10,253,23,14.912,29.6568832365899,610.2,333.251953125,NA
"13860","CB",2017-09-11 04:00:00,2017,9,11,254,0,15.053,28.9046554875635,592.9,326.2939453125,NA
"13861","CB",2017-09-11 05:00:00,2017,9,11,254,1,15.0441,28.9348985578006,624.6,320.3125,NA
"13862","CB",2017-09-11 06:00:00,2017,9,11,254,2,14.6055,29.1310088185819,654.2,319.091796875,NA
"13863","CB",2017-09-11 07:00:00,2017,9,11,254,3,14.4359,29.5638912682328,672.7,309.814453125,NA
"13864","CB",2017-09-11 08:00:00,2017,9,11,254,4,14.8063,29.525919820358,687.4,318.4814453125,NA
"13865","CB",2017-09-11 09:00:00,2017,9,11,254,5,14.5493,29.4081972910946,695.1,309.326171875,NA
"13866","CB",2017-09-11 10:00:00,2017,9,11,254,6,14.2378,29.7410390658307,696.5,314.208984375,NA
"13867","CB",2017-09-11 11:00:00,2017,9,11,254,7,14.0092,30.0448394497652,678.4,309.326171875,NA
"13868","CB",2017-09-11 12:00:00,2017,9,11,254,8,13.8783,30.0037637433919,701.3,309.4482421875,NA
"13869","CB",2017-09-11 13:00:00,2017,9,11,254,9,13.8184,30.0800712781942,739,310.791015625,NA
"13870","CB",2017-09-11 14:00:00,2017,9,11,254,10,13.8914,30.2080507285983,725,305.7861328125,NA
"13871","CB",2017-09-11 15:00:00,2017,9,11,254,11,13.917,30.2038738430748,716.7,313.8427734375,NA
"13872","CB",2017-09-11 16:00:00,2017,9,11,254,12,14.1363,29.667716810204,649.7,308.2275390625,NA
"13873","CB",2017-09-11 17:00:00,2017,9,11,254,13,14.3953,29.3116257023309,621.8,313.1103515625,NA
"13874","CB",2017-09-11 18:00:00,2017,9,11,254,14,14.6188,29.2855462871468,624.3,317.5048828125,NA
"13875","CB",2017-09-11 19:00:00,2017,9,11,254,15,14.7618,29.27001054506,628.1,321.4111328125,NA
"13876","CB",2017-09-11 20:00:00,2017,9,11,254,16,14.9627,29.2956133488365,647.2,321.77734375,NA
"13877","CB",2017-09-11 21:00:00,2017,9,11,254,17,14.5875,29.5171714591887,633,316.2841796875,NA
"13878","CB",2017-09-11 22:00:00,2017,9,11,254,18,14.3332,29.8063834714598,626.9,322.265625,NA
"13879","CB",2017-09-11 23:00:00,2017,9,11,254,19,14.4837,29.936997800988,611.1,329.1015625,NA
"13880","CB",2017-09-12 00:00:00,2017,9,11,254,20,14.065,30.0849436904742,620.2,320.1904296875,NA
"13881","CB",2017-09-12 01:00:00,2017,9,11,254,21,14.2225,30.0835939302954,659,324.3408203125,NA
"13882","CB",2017-09-12 02:00:00,2017,9,11,254,22,14.434,30.022983344191,638.8,330.078125,NA
"13883","CB",2017-09-12 03:00:00,2017,9,11,254,23,14.3172,30.0558883081051,643.2,323.974609375,NA
"13884","CB",2017-09-12 04:00:00,2017,9,12,255,0,14.9446,29.2242545502586,NA,329.9560546875,NA
"13885","CB",2017-09-12 05:00:00,2017,9,12,255,1,15.0648,28.8655572160853,549.3,325.5615234375,NA
"13886","CB",2017-09-12 06:00:00,2017,9,12,255,2,15.3346,28.6074708442455,581.4,326.2939453125,NA
"13887","CB",2017-09-12 07:00:00,2017,9,12,255,3,14.8192,29.0733466466558,595,321.1669921875,NA
"13888","CB",2017-09-12 08:00:00,2017,9,12,255,4,14.5033,29.2174038513818,633.3,316.650390625,NA
"13889","CB",2017-09-12 09:00:00,2017,9,12,255,5,14.604,29.7193771726987,648.4,321.533203125,NA
"13890","CB",2017-09-12 10:00:00,2017,9,12,255,6,14.4642,29.8747861982115,660.3,316.650390625,NA
"13891","CB",2017-09-12 11:00:00,2017,9,12,255,7,14.0282,30.0137971538937,676.9,307.9833984375,NA
"13892","CB",2017-09-12 12:00:00,2017,9,12,255,8,14.0134,30.1926096375208,697.2,314.208984375,NA
"13893","CB",2017-09-12 13:00:00,2017,9,12,255,9,13.6623,30.1952436744127,722.7,305.5419921875,NA
"13894","CB",2017-09-12 14:00:00,2017,9,12,255,10,13.6088,30.2632532767737,721.3,310.546875,NA
"13895","CB",2017-09-12 15:00:00,2017,9,12,255,11,13.6638,30.276627015327,684.9,309.4482421875,NA
"13896","CB",2017-09-12 16:00:00,2017,9,12,255,12,13.8273,30.311209574239,678.4,316.2841796875,NA
"13897","CB",2017-09-12 17:00:00,2017,9,12,255,13,14.4716,29.3968562942096,595.9,323.8525390625,NA
"13898","CB",2017-09-12 18:00:00,2017,9,12,255,14,14.9747,28.9287656072995,617.3,317.0166015625,NA
"13899","CB",2017-09-12 19:00:00,2017,9,12,255,15,14.5696,29.0369085173496,616.3,320.3125,NA
"13900","CB",2017-09-12 20:00:00,2017,9,12,255,16,14.2238,29.377453905045,611.9,316.40625,NA
"13901","CB",2017-09-12 21:00:00,2017,9,12,255,17,14.3425,29.919203055278,630.1,324.70703125,NA
"13902","CB",2017-09-12 22:00:00,2017,9,12,255,18,14.4524,29.9108636664585,637.4,323.3642578125,NA
"13903","CB",2017-09-12 23:00:00,2017,9,12,255,19,14.0725,30.0353568084958,630.1,316.162109375,NA
"13904","CB",2017-09-13 00:00:00,2017,9,12,255,20,14.066,30.1750521265444,636.4,321.6552734375,NA
"13905","CB",2017-09-13 01:00:00,2017,9,12,255,21,13.71,30.214507793675,649.7,309.9365234375,NA
"13906","CB",2017-09-13 02:00:00,2017,9,12,255,22,13.6451,30.345574175115,670.1,312.6220703125,NA
"13907","CB",2017-09-13 03:00:00,2017,9,12,255,23,13.6602,30.3749712737626,679.5,312.255859375,NA
"13908","CB",2017-09-13 04:00:00,2017,9,13,256,0,13.7527,30.3770545638125,688.7,313.720703125,NA
"13909","CB",2017-09-13 05:00:00,2017,9,13,256,1,14.5117,29.927947727112,629.5,321.533203125,NA
